Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 52596,Express(Non AC Seater),22:30,03:30,05h 00m,205.0,43 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,301.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52542,Express(Non AC Seater),23:00,04:00,05h 00m,190.0,40 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,205.0,43 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 56083,INDRA(A.C. Seater),23:15,02:45,03h 30m,367.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,349.0,32 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,349.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,444.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Vasavi travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,499.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,400.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,226.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 5769,Express(Non AC Seater),17:30,20:45,03h 15m,157.0,38 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 47135,Express(Non AC Seater),20:15,23:15,03h 00m,143.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,399.0,30 Seats available,5.0,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,349.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,349.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:00,06h 20m,399.0,36 Seats available,4.2,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,400.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,348.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,01:30,04h 00m,350.0,32 Seats available,2.2,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,500.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Royal Voyage Travels,Non A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,599.0,23 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,599.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,302.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,302.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,313.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 36005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:04,03h 34m,302.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:03,04h 03m,302.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,302.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:04,03h 34m,334.0,27 Seats available,4.3,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4379,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,02:34,03h 34m,334.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:04,03h 34m,334.0,32 Seats available,4.1,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,550.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,550.0,29 Seats available,3.8,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),20:50,05:00,08h 10m,3000.0,40 Seats available,3.8,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,1100.0,25 Seats available,3.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:20,06:40,07h 20m,1199.0,1 Seat available,2.9,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 3486,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:40,04h 10m,342.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4947,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,16:20,03h 50m,344.0,34 Seats available,2.4,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3464,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:50,17:10,04h 20m,344.0,33 Seats available,4.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:15,17:40,04h 25m,298.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 24025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,18:25,04h 55m,328.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 9322,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,18:30,04h 00m,344.0,30 Seats available,2.4,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 27069,METRO LUXURY A/C,14:30,18:45,04h 15m,467.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4282,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:50,19:05,04h 15m,315.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4507,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,19:25,04h 25m,344.0,34 Seats available,1.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 35103,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,18:45,03h 45m,528.0,41 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:00,04h 30m,342.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2811,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,21:00,05h 15m,328.0,35 Seats available,2.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4468,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,20:25,04h 25m,344.0,33 Seats available,1.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3978,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,20:20,04h 00m,344.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 9334,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:30,20:15,03h 45m,528.0,44 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
TGSRTC - 8710,Lahari Non A/C Sleeper Cum Seater,14:00,18:00,04h 00m,348.0,43 Seats available,2.1,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater (2+2),13:45,18:25,04h 40m,380.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,293.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),22:40,02:20,03h 40m,765.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,02:00,02h 50m,450.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,400.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,500.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,499.0,21 Seats available,4.3,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,750.0,20 Seats available,3.9,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,499.0,30 Seats available,4.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,499.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,599.0,18 Seats available,3.9,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,450.0,33 Seats available,4.5,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,849.0,14 Seats available,3.8,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,449.0,38 Seats available,3.8,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,499.0,28 Seats available,3.7,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,499.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,449.0,24 Seats available,4.1,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:20,06h 21m,449.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05:25,05h 55m,499.0,28 Seats available,3.8,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6006,INDRA(A.C. Seater),13:15,18:15,05h 00m,422.0,10 Seats available,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,19:30,05h 15m,524.0,47 Seats available,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:25,05h 55m,353.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,21:00,05h 15m,524.0,44 Seats available,4.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,23:00,05h 15m,353.0,34 Seats available,3.2,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,00:15,05h 45m,353.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:30,05h 15m,353.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,330.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:45,03:00,04h 15m,422.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6522,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,03:50,04h 35m,330.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:35,04h 50m,353.0,24 Seats available,3.5,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9266,INDRA(A.C. Seater),23:55,04:40,04h 45m,422.0,38 Seats available,4.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,04:35,05h 05m,700.0,26 Seats available,4.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,400.0,30 Seats available,3.2,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,450.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,05:40,06h 00m,450.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,A/C Seater / Sleeper (2+1),23:44,05:45,06h 01m,550.0,43 Seats available,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6462,INDRA(A.C. Seater),12:55,17:46,04h 51m,455.0,35 Seats available,2.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6564,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:05,17:32,04h 27m,345.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6290,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,18:15,04h 35m,377.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:35,18:35,04h 00m,345.0,34 Seats available,1.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6470,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,18:20,03h 35m,345.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 9264,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,19:00,04h 00m,344.0,33 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51129,INDRA(A.C. Seater),17:00,20:50,03h 50m,416.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6392,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:50,04h 20m,345.0,33 Seats available,4.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6284,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,21:30,03h 00m,345.0,34 Seats available,2.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:20,04h 20m,345.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,345.0,34 Seats available,3.5,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,377.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,345.0,34 Seats available,2.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,377.0,30 Seats available,3.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,376.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:45,23:05,03h 20m,800.0,26 Seats available,3.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),20:30,23:10,02h 40m,1146.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Sri Krishna Travels,A/C Sleeper (2+1),23:30,05:00,05h 30m,600.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dwaraka Travels,Non AC Seater (2+2),23:50,05:00,05h 10m,550.0,16 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Jagan Travels,A/C Seater / Sleeper (2+1),23:50,03:30,03h 40m,580.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,205.0,45 Seats available,4.2,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,190.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:30,03h 45m,301.0,33 Seats available,2.3,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52503,Express(Non AC Seater),15:00,19:30,04h 30m,205.0,43 Seats available,3.3,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52555,Express(Non AC Seater),15:00,19:20,04h 20m,223.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52548,Express(Non AC Seater),15:45,20:45,05h 00m,225.0,34 Seats available,2.4,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 56082,INDRA(A.C. Seater),16:45,20:10,03h 25m,367.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52516,Express(Non AC Seater),17:00,20:50,03h 50m,190.0,36 Seats available,2.8,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 6824,Express(Non AC Seater),17:15,21:45,04h 30m,205.0,42 Seats available,2.4,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52511,Express(Non AC Seater),18:00,21:30,03h 30m,205.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
